CustomerID,Customer_Lifetime_Value,Coverage,Education,EmploymentStatus,Gender,Income,Location_Geo,Location_Code,Marital_Status,Monthly_Premium_Auto,Months_Since_Last_Claim,Months_Since_Policy_Inception,Number_of_Open_Complaints,Number_of_Policies,Policy_Type,Policy,Renew_Offer_Type,Sales_Channel,Total_Claim_Amount,Vehicle_Class,Vehicle_Size
696,9034.305834,Basic,Bachelor,Medical Leave,F,18846,171785,Suburban,Married,115,16,84,0,3,Personal Auto,Personal L2,Offer1,Agent,552,SUV,3
4961,7912.132168,Basic,Bachelor,Employed,M,75988,17578,Urban,Married,65,5,70,0,2,Corporate Auto,Corporate L3,Offer2,Web,183.293091,Four-Door Car,1
1308,6863.124573,Premium,College,Employed,M,51944,287774,Rural,Married,65,22,71,0,1,Special Auto,Special L2,Offer3,Branch,289.77269,SUV,2
526,5507.242176,Basic,Master,Medical Leave,M,11343,22589,Rural,Married,72,14,78,0,8,Personal Auto,Personal L3,Offer1,Agent,154.750098,Four-Door Car,2
653,8447.888167,Basic,Bachelor,Employed,F,61337,286774,Rural,Married,105,35,46,0,9,Personal Auto,Personal L2,Offer1,Call Center,2.54009,SUV,2
6189,4254.620669,Basic,High School or Below,Disabled,F,16701,13381,Suburban,Divorced,65,3,85,0,1,Personal Auto,Personal L2,Offer3,Web,828,Sports Car,2
7715,5555.492159,Basic,College,Employed,F,35398,218896,Rural,Married,71,0,56,0,8,Personal Auto,Personal L3,Offer1,Branch,63.127223,Four-Door Car,1
3001,5123.196814,Basic,College,Medical Leave,F,22338,20725,Urban,Married,67,9,37,1,9,Personal Auto,Personal L3,Offer1,Branch,307.801098,Two-Door Car,2
3821,6271.315156,Extended,College,Employed,F,94880,168773,Urban,Single,79,18,73,3,3,Special Auto,Special L2,Offer1,Agent,347.595108,Four-Door Car,2
4277,8246.830811,Premium,Master,Employed,M,62588,177795,Suburban,Single,104,21,22,0,3,Special Auto,Special L2,Offer4,Web,499.2,Four-Door Car,2
6404,3210.417377,Extended,Bachelor,Employed,F,93405,17679,Urban,Married,80,2,4,0,1,Personal Auto,Personal L3,Offer2,Agent,289.386343,Four-Door Car,3
5961,7824.372789,Basic,College,Employed,M,32823,136797,Suburban,Married,100,1,36,0,8,Personal Auto,Personal L3,Offer2,Agent,480,SUV,2
7233,5325.724541,Basic,High School or Below,Unemployed,M,0,283777,Suburban,Married,73,17,44,0,7,Corporate Auto,Corporate L1,Offer2,Call Center,496.474767,Two-Door Car,2
8645,2644.983484,Basic,Bachelor,Employed,M,90443,197734,Urban,Divorced,66,11,15,0,1,Personal Auto,Personal L3,Offer3,Call Center,235.174197,Two-Door Car,2
768,26122.12998,Extended,Master,Employed,M,83385,133806,Suburban,Divorced,131,26,77,2,2,Personal Auto,Personal L3,Offer3,Web,704.337157,SUV,2
6663,5012.083744,Basic,College,Employed,M,48328,188725,Rural,Married,63,22,12,0,7,Personal Auto,Personal L3,Offer2,Branch,108.138715,Two-Door Car,3
8426,6182.618843,Extended,High School or Below,Medical Leave,M,20072,288783,Suburban,Married,82,35,51,0,9,Corporate Auto,Corporate L3,Offer1,Agent,473.266879,Four-Door Car,2
6831,4960.548942,Basic,Bachelor,Disabled,F,28647,189723,Rural,Married,66,31,78,0,6,Personal Auto,Personal L3,Offer1,Agent,107.538749,Four-Door Car,2
119,4376.363592,Premium,Bachelor,Employed,F,63774,284758,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L2,Offer2,Agent,60.036683,Four-Door Car,2
7209,4454.104455,Extended,College,Unemployed,F,0,28578,Urban,Single,124,13,91,0,1,Personal Auto,Personal L3,Offer1,Web,472.391125,SUV,2
2407,10506.93706,Extended,High School or Below,Employed,M,61650,174781,Rural,Single,88,8,2,0,2,Personal Auto,Personal L3,Offer2,Web,117.470445,Four-Door Car,2
11090,3721.390713,Basic,College,Unemployed,F,0,131803,Rural,Married,109,25,5,2,1,Personal Auto,Personal L2,Offer4,Branch,166.937747,SUV,2
128,5067.635525,Basic,Bachelor,Employed,F,61067,189723,Rural,Married,64,20,0,1,3,Personal Auto,Personal L3,Offer2,Agent,86.309744,Four-Door Car,2
2869,5791.012841,Basic,College,Employed,M,33799,13794,Suburban,Married,74,8,47,1,3,Personal Auto,Personal L3,Offer3,Agent,355.2,Four-Door Car,2
11202,13466.92071,Basic,High School or Below,Disabled,F,11432,166781,Suburban,Married,119,11,9,0,2,Personal Auto,Personal L2,Offer2,Agent,571.2,SUV,3
1070,3155.911309,Extended,Bachelor,Employed,M,58213,165789,Rural,Married,79,22,50,0,1,Personal Auto,Personal L3,Offer1,Agent,39.714767,Four-Door Car,2
8614,5167.357134,Basic,Master,Employed,M,30376,127817,Suburban,Single,66,26,16,0,6,Personal Auto,Personal L1,Offer1,Web,316.8,Four-Door Car,3
3439,4631.011293,Basic,Bachelor,Employed,M,78152,291781,Suburban,Married,114,18,35,0,1,Corporate Auto,Corporate L3,Offer4,Branch,547.2,SUV,2
803,2711.899826,Basic,High School or Below,Unemployed,F,0,129813,Suburban,Single,74,13,68,0,1,Personal Auto,Personal L1,Offer2,Call Center,355.2,Four-Door Car,3
4767,18474.71111,Basic,High School or Below,Employed,F,29822,193727,Suburban,Single,63,6,51,0,2,Personal Auto,Personal L2,Offer2,Agent,302.4,Two-Door Car,1
90,32021.40422,Basic,High School or Below,Employed,F,56516,284778,Rural,Married,104,7,90,1,2,Personal Auto,Personal L2,Offer1,Web,17.479575,SUV,2
1321,3731.504584,Basic,High School or Below,Unemployed,F,0,188733,Suburban,Married,96,31,34,0,1,Personal Auto,Corporate L3,Offer4,Web,498.779439,Two-Door Car,1
3750,7724.840065,Premium,Bachelor,Employed,F,32051,186724,Suburban,Married,193,4,40,1,1,Personal Auto,Personal L3,Offer1,Call Center,926.4,SUV,2
11116,4516.811394,Extended,Master,Unemployed,M,0,187738,Suburban,Married,124,29,9,0,1,Corporate Auto,Corporate L3,Offer2,Call Center,595.2,SUV,2
4650,5146.80976,Basic,Bachelor,Disabled,F,22594,186719,Suburban,Married,67,22,41,0,3,Personal Auto,Personal L2,Offer1,Call Center,321.6,Four-Door Car,2
2967,3873.647046,Basic,College,Retired,M,28142,17977,Suburban,Married,65,18,50,0,1,Corporate Auto,Corporate L2,Offer2,Agent,701.708239,Sports Car,2
7837,2453.570794,Basic,Bachelor,Medical Leave,M,29735,129807,Suburban,Single,69,3,92,0,1,Personal Auto,Personal L2,Offer1,Agent,331.2,Four-Door Car,2
3312,3226.850118,Basic,Bachelor,Employed,F,83252,169784,Suburban,Married,80,4,98,0,1,Personal Auto,Personal L1,Offer2,Call Center,384,Four-Door Car,2
10599,24278.10167,Extended,Master,Retired,F,20983,171783,Urban,Single,97,10,52,0,2,Personal Auto,Personal L2,Offer1,Branch,451.751555,Four-Door Car,2
5545,2771.045031,Basic,College,Employed,F,50071,224878,Rural,Single,71,3,32,0,1,Personal Auto,Personal L2,Offer2,Agent,18.918935,Two-Door Car,2
10783,10036.53634,Basic,High School or Below,Unemployed,F,0,174778,Suburban,Single,134,15,92,1,8,Personal Auto,Personal L3,Offer1,Call Center,1353.28906,SUV,2
6729,5186.359717,Basic,Bachelor,Employed,F,86451,286771,Rural,Married,64,7,27,0,3,Personal Auto,Personal L2,Offer3,Agent,98.480884,Four-Door Car,2
5379,4194.659772,Basic,Doctor,Employed,F,25581,288754,Urban,Married,105,9,21,0,1,Personal Auto,Personal L3,Offer2,Branch,429.695284,SUV,2
7297,6842.580052,Extended,Bachelor,Disabled,M,25259,22865,Suburban,Married,87,18,8,0,9,Personal Auto,Personal L1,Offer3,Agent,417.6,Four-Door Car,2
11005,9415.527031,Extended,Bachelor,Employed,F,33599,168777,Rural,Married,78,18,99,0,2,Personal Auto,Personal L3,Offer1,Branch,160.62847,Four-Door Car,2
3689,7163.796624,Extended,Bachelor,Employed,M,44527,188741,Urban,Married,94,20,91,2,5,Personal Auto,Personal L3,Offer1,Call Center,286.960016,Four-Door Car,1
8962,5246.278375,Basic,Bachelor,Employed,F,28909,17781,Suburban,Married,66,15,66,0,8,Corporate Auto,Corporate L2,Offer1,Agent,469.6093,Four-Door Car,2
10129,2703.466256,Basic,Master,Unemployed,M,0,189746,Suburban,Married,72,22,71,0,1,Personal Auto,Personal L1,Offer2,Agent,350.4,Four-Door Car,1
8882,2557.094323,Basic,Doctor,Employed,F,88059,174801,Rural,Married,64,18,67,0,1,Personal Auto,Personal L3,Offer1,Branch,0.099007,Two-Door Car,1
6852,5040.412436,Basic,College,Employed,M,35832,138803,Suburban,Single,69,10,72,0,3,Personal Auto,Personal L2,Offer1,Branch,362.774545,Two-Door Car,3
7966,5016.827946,Basic,High School or Below,Employed,F,20868,289778,Rural,Married,63,19,13,0,8,Personal Auto,Personal L3,Offer3,Agent,134.629643,Four-Door Car,2
7100,3745.374656,Basic,College,Unemployed,M,0,229898,Suburban,Single,65,3,29,2,1,Personal Auto,Personal L2,Offer3,Agent,770.4,Four-Door Car,2
591,11533.96706,Basic,Master,Employed,M,98138,169779,Suburban,Married,96,6,54,1,2,Personal Auto,Personal L3,Offer4,Branch,460.8,Four-Door Car,3
8816,8972.140307,Basic,Bachelor,Employed,M,89689,13680,Rural,Divorced,74,14,4,0,2,Personal Auto,Personal L3,Offer1,Branch,136.829537,Four-Door Car,1
6265,5897.555427,Basic,High School or Below,Employed,F,29227,176783,Suburban,Married,74,0,83,0,7,Personal Auto,Special L3,Offer1,Branch,421.19002,Two-Door Car,2
8,3479.137523,Premium,High School or Below,Unemployed,M,0,137807,Suburban,Single,104,13,29,0,1,Personal Auto,Personal L2,Offer3,Branch,499.2,Two-Door Car,2
3244,21283.6362,Basic,High School or Below,Unemployed,M,0,285764,Suburban,Married,63,24,89,0,2,Personal Auto,Personal L3,Offer4,Branch,302.4,Two-Door Car,1
6919,24610.78085,Extended,Bachelor,Employed,M,72786,231889,Urban,Married,76,10,9,0,2,Personal Auto,Personal L1,Offer4,Agent,363.845631,Four-Door Car,2
7180,9135.291575,Basic,College,Employed,F,95330,188731,Suburban,Married,113,1,1,0,3,Corporate Auto,Corporate L2,Offer4,Branch,542.4,Sports Car,2
5409,2590.840183,Basic,High School or Below,Unemployed,F,0,18772,Suburban,Married,67,16,66,0,1,Personal Auto,Personal L3,Offer1,Call Center,321.6,Four-Door Car,2
1071,8693.649178,Basic,High School or Below,Employed,M,88294,285762,Urban,Married,108,0,50,0,6,Personal Auto,Personal L2,Offer1,Call Center,367.150034,SUV,3
441,13270.9446,Extended,College,Employed,M,70600,128795,Suburban,Single,65,26,2,0,2,Personal Auto,Corporate L3,Offer1,Branch,427.2,Four-Door Car,2
3024,18898.32653,Extended,College,Unemployed,M,0,287773,Suburban,Single,132,23,33,0,2,Personal Auto,Personal L1,Offer1,Agent,1405.292809,SUV,2
11571,4598.235733,Basic,College,Employed,F,79487,188718,Urban,Married,65,26,83,1,1,Personal Auto,Personal L3,Offer1,Branch,508.614758,SUV,2
1424,5008.789971,Basic,Bachelor,Unemployed,M,0,189745,Suburban,Single,73,4,0,0,8,Corporate Auto,Corporate L3,Offer1,Call Center,350.4,Two-Door Car,2
9120,2691.70088,Basic,Bachelor,Employed,F,88867,189726,Suburban,Married,67,3,5,0,1,Personal Auto,Personal L3,Offer2,Web,76.629988,Four-Door Car,2
6891,2389.774148,Basic,Bachelor,Employed,M,46264,22588,Rural,Married,61,1,88,0,1,Personal Auto,Personal L3,Offer1,Agent,113.534474,Two-Door Car,2
2925,2514.59196,Basic,High School or Below,Employed,F,43860,217871,Rural,Single,65,15,58,0,1,Corporate Auto,Corporate L3,Offer2,Agent,156.124914,Four-Door Car,2
7510,4623.536706,Extended,High School or Below,Unemployed,M,0,169759,Suburban,Single,133,18,2,0,1,Personal Auto,Personal L3,Offer1,Web,957.6,SUV,2
6024,23777.81427,Extended,Master,Employed,F,33032,178791,Rural,Married,86,33,77,1,2,Personal Auto,Personal L3,Offer2,Branch,87.080119,Two-Door Car,2
10637,7923.136624,Basic,College,Unemployed,M,0,193719,Suburban,Single,113,20,1,0,7,Personal Auto,Personal L2,Offer1,Agent,1124.427734,SUV,2
4822,5341.438779,Extended,Doctor,Employed,F,90778,293782,Urban,Married,65,0,68,0,1,Personal Auto,Personal L3,Offer1,Branch,553.699596,Sports Car,1
4685,2588.080213,Basic,Bachelor,Employed,F,60798,19171,Rural,Married,65,6,62,0,1,Personal Auto,Personal L2,Offer2,Agent,16.150175,Two-Door Car,1
1453,2369.369299,Basic,Bachelor,Employed,M,49746,28176,Suburban,Single,61,5,88,0,1,Personal Auto,Personal L2,Offer2,Call Center,624.42874,Two-Door Car,3
9262,32098.32209,Basic,College,Employed,M,31503,175777,Suburban,Married,105,17,74,3,2,Personal Auto,Personal L2,Offer1,Agent,504,SUV,2
5238,4318.088108,Basic,Bachelor,Unemployed,F,0,174799,Urban,Divorced,68,7,53,3,3,Personal Auto,Personal L3,Offer2,Branch,230.109964,Two-Door Car,2
1682,5773.520711,Basic,Bachelor,Employed,F,81676,287775,Suburban,Married,72,21,86,0,8,Personal Auto,Personal L2,Offer1,Agent,463.158502,Two-Door Car,3
8598,2858.087414,Basic,Master,Employed,F,27382,188732,Rural,Married,71,33,35,0,1,Personal Auto,Personal L2,Offer2,Web,134.104322,Four-Door Car,2
2168,2701.039719,Basic,High School or Below,Employed,M,79292,173792,Urban,Single,67,18,76,0,1,Personal Auto,Personal L3,Offer3,Call Center,307.139132,Four-Door Car,2
3111,8509.850887,Basic,Bachelor,Employed,M,98003,169788,Suburban,Single,113,23,57,0,3,Personal Auto,Personal L1,Offer3,Branch,566.4,Sports Car,2
3194,7126.263963,Extended,Master,Medical Leave,F,22490,191733,Rural,Married,90,8,96,0,8,Personal Auto,Personal L3,Offer1,Agent,88.765534,Two-Door Car,1
4473,13009.18057,Basic,College,Unemployed,M,0,186741,Suburban,Single,61,2,81,0,2,Personal Auto,Personal L2,Offer1,Agent,380.069056,Two-Door Car,2
6969,6238.054416,Extended,High School or Below,Unemployed,M,0,288757,Suburban,Single,90,15,88,1,5,Personal Auto,Personal L3,Offer1,Branch,432,Four-Door Car,2
5929,21522.94749,Extended,High School or Below,Employed,F,44695,28378,Rural,Married,79,14,51,2,2,Personal Auto,Personal L2,Offer1,Call Center,81.166323,Two-Door Car,2
5809,5555.830205,Basic,Bachelor,Employed,M,74015,276774,Suburban,Single,72,12,61,0,6,Personal Auto,Personal L1,Offer2,Call Center,471.443077,Four-Door Car,3
11449,2712.832687,Basic,High School or Below,Employed,M,39618,172792,Suburban,Married,68,0,55,0,1,Corporate Auto,Corporate L3,Offer1,Agent,326.4,Four-Door Car,3
4043,5339.388388,Basic,Doctor,Employed,F,84424,174783,Urban,Married,66,18,71,0,9,Personal Auto,Personal L2,Offer2,Call Center,231.537001,Four-Door Car,2
280,2357.801509,Basic,College,Unemployed,F,0,189727,Urban,Married,65,5,59,1,1,Personal Auto,Personal L3,Offer2,Web,294.502382,Four-Door Car,2
7711,22500.88348,Basic,College,Unemployed,F,0,287774,Suburban,Single,71,1,23,0,2,Corporate Auto,Corporate L2,Offer4,Call Center,340.8,Four-Door Car,2
9144,3508.569533,Extended,College,Medical Leave,M,20978,196724,Suburban,Married,98,19,96,1,1,Personal Auto,Personal L3,Offer2,Branch,1176.2788,Four-Door Car,3
7838,2433.913419,Basic,Bachelor,Unemployed,M,0,285778,Suburban,Single,72,28,29,0,1,Personal Auto,Personal L3,Offer1,Agent,345.6,Two-Door Car,2
7204,2535.266473,Basic,Bachelor,Employed,M,86933,177779,Urban,Married,63,3,64,0,1,Corporate Auto,Corporate L3,Offer3,Agent,269.563038,Two-Door Car,1
3643,6240.903564,Extended,College,Employed,F,68332,193734,Suburban,Married,79,23,21,3,8,Personal Auto,Personal L2,Offer2,Branch,379.2,Four-Door Car,2
7063,10845.74473,Extended,Bachelor,Employed,M,27279,17578,Suburban,Married,137,30,77,0,5,Personal Auto,Personal L1,Offer1,Branch,770.227699,SUV,2
10442,5497.659883,Basic,College,Employed,M,28128,169781,Suburban,Married,70,6,52,0,4,Personal Auto,Personal L3,Offer3,Agent,336,Two-Door Car,2
957,3590.693623,Extended,College,Employed,F,82918,189726,Rural,Married,89,28,50,0,1,Personal Auto,Personal L2,Offer2,Branch,29.828668,Two-Door Car,3
2626,6179.699689,Extended,High School or Below,Unemployed,F,0,191731,Suburban,Single,86,12,96,0,8,Corporate Auto,Corporate L3,Offer3,Call Center,412.8,Four-Door Car,2
4652,4554.557242,Basic,Master,Employed,F,85140,226894,Rural,Single,65,7,11,4,1,Personal Auto,Personal L3,Offer1,Branch,88.17994,SUV,2
787,5113.874718,Extended,College,Employed,M,94415,288782,Urban,Married,127,6,53,1,1,Personal Auto,Personal L1,Offer1,Branch,492.770321,Sports Car,2
1966,3873.647046,Basic,College,Retired,M,28142,183733,Suburban,Married,105,18,50,0,1,Personal Auto,Personal L3,Offer2,Agent,701.708239,Sports Car,2
2871,6679.139606,Extended,High School or Below,Unemployed,F,0,192707,Suburban,Single,91,3,94,0,5,Personal Auto,Personal L2,Offer1,Agent,655.2,Four-Door Car,2
61,3692.583567,Premium,College,Unemployed,F,0,292762,Suburban,Single,105,28,69,0,1,Personal Auto,Personal L2,Offer1,Branch,756,Four-Door Car,1
8432,12157.32992,Premium,High School or Below,Employed,M,57449,289773,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L3,Offer1,Agent,494.4,Four-Door Car,2
4700,2639.644171,Basic,College,Employed,M,88731,175782,Rural,Married,66,10,72,0,1,Personal Auto,Personal L3,Offer4,Agent,148.971857,Four-Door Car,2
1007,2488.241391,Basic,High School or Below,Employed,F,48597,29778,Urban,Single,71,12,63,5,1,Corporate Auto,Corporate L3,Offer4,Agent,305.697525,Four-Door Car,2
10062,10861.71019,Extended,Bachelor,Employed,M,64744,172786,Rural,Divorced,139,5,34,0,5,Personal Auto,Personal L3,Offer4,Agent,41.308429,SUV,2
3921,8709.847614,Basic,Bachelor,Employed,F,85185,291746,Rural,Married,107,26,91,0,5,Corporate Auto,Corporate L3,Offer1,Agent,166.502804,SUV,3
10068,6411.675304,Extended,Bachelor,Employed,F,47606,193719,Suburban,Divorced,81,24,50,0,4,Personal Auto,Personal L3,Offer3,Agent,388.8,Two-Door Car,3
1924,2781.589027,Basic,High School or Below,Unemployed,F,0,188733,Suburban,Single,74,8,13,0,1,Personal Auto,Personal L3,Offer4,Web,532.8,Four-Door Car,2
4763,7756.437921,Basic,Bachelor,Employed,M,97592,19721,Suburban,Divorced,65,10,7,0,2,Personal Auto,Personal L2,Offer4,Agent,312,Four-Door Car,2
2566,5479.555081,Basic,Master,Employed,M,56005,221874,Suburban,Married,68,31,30,1,3,Corporate Auto,Corporate L1,Offer1,Branch,326.4,Four-Door Car,3
11283,4742.617289,Basic,Bachelor,Employed,M,83413,191732,Urban,Divorced,116,15,64,0,1,Personal Auto,Personal L3,Offer2,Call Center,377.354191,SUV,2
3983,8555.887254,Extended,High School or Below,Unemployed,M,0,194726,Suburban,Single,81,6,49,0,2,Personal Auto,Personal L3,Offer2,Call Center,583.2,Four-Door Car,2
3424,9536.338382,Extended,Bachelor,Employed,F,62421,192724,Suburban,Divorced,80,22,50,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,384,Four-Door Car,2
10566,8838.085637,Basic,Bachelor,Employed,F,92374,191717,Urban,Divorced,109,21,40,0,3,Personal Auto,Personal L2,Offer1,Branch,406.634615,SUV,2
6743,2872.669164,Basic,High School or Below,Employed,F,40525,288779,Rural,Married,73,10,9,1,1,Personal Auto,Personal L3,Offer2,Agent,137.169296,Four-Door Car,2
205,5003.336664,Basic,Master,Employed,M,36313,166785,Urban,Single,69,2,36,3,7,Personal Auto,Personal L3,Offer3,Branch,302.733593,Two-Door Car,2
1390,6288.156817,Extended,Bachelor,Unemployed,F,0,171791,Rural,Married,90,35,93,0,1,Personal Auto,Personal L3,Offer1,Agent,76.73348,Four-Door Car,2
6789,9333.076001,Extended,High School or Below,Unemployed,F,0,189731,Suburban,Single,129,33,14,0,3,Corporate Auto,Corporate L2,Offer1,Agent,928.8,Sports Car,2
9563,8283.066678,Premium,High School or Below,Employed,M,71034,17789,Suburban,Married,103,26,15,0,3,Corporate Auto,Corporate L1,Offer1,Branch,494.4,Four-Door Car,2
4860,25464.82059,Extended,College,Retired,F,13663,189722,Suburban,Single,97,1,66,0,2,Corporate Auto,Corporate L3,Offer1,Branch,465.6,Four-Door Car,3
8088,5674.381244,Basic,High School or Below,Employed,F,,171783,Urban,Married,73,18,84,0,4,Special Auto,Special L3,Offer1,Agent,225.518065,Four-Door Car,2
10942,8888.875454,Extended,College,Employed,M,21509,187738,Suburban,Single,81,24,24,1,2,Personal Auto,Personal L1,Offer4,Agent,413.492922,Two-Door Car,2
8205,43217.21611,Extended,High School or Below,Employed,M,51504,228888,Suburban,Single,220,30,99,0,2,Personal Auto,Personal L3,Offer1,Agent,2552.343856,Luxury SUV,2
2409,11463.99097,Premium,Doctor,Employed,F,45354,1777,Rural,Married,285,5,51,0,1,Personal Auto,Personal L3,Offer4,Agent,540.141566,Luxury SUV,2
2211,2945.998877,Basic,College,Employed,M,89410,171785,Rural,Divorced,74,11,50,0,1,Personal Auto,Personal L2,Offer2,Agent,95.997363,Four-Door Car,2
4528,4170.687348,Basic,Master,Employed,F,29462,226886,Suburban,Single,107,28,23,1,1,Personal Auto,Personal L1,Offer2,Branch,513.6,SUV,1
5178,21569.33731,Basic,Bachelor,Retired,M,23909,189733,Suburban,Single,119,21,86,0,2,Personal Auto,Personal L1,Offer1,Agent,571.2,SUV,2
11060,4433.97368,Basic,Bachelor,Unemployed,F,0,177792,Suburban,Single,73,14,27,0,5,Personal Auto,Personal L3,Offer1,Web,350.4,Four-Door Car,2
3377,10408.96865,Basic,High School or Below,Retired,M,20228,194721,Suburban,Divorced,101,3,43,1,2,Corporate Auto,Corporate L3,Offer1,Branch,523.815839,SUV,2
8136,2592.437797,Basic,High School or Below,Employed,M,72421,179796,Suburban,Married,65,8,23,0,1,Personal Auto,Personal L3,Offer2,Call Center,312,Four-Door Car,3
7095,6104.501453,Extended,College,Disabled,F,18690,173768,Rural,Married,80,10,63,0,5,Personal Auto,Personal L2,Offer1,Agent,18.192921,Four-Door Car,2
2723,3118.927949,Extended,College,Employed,F,88782,18775,Urban,Divorced,78,6,38,0,1,Personal Auto,Personal L3,Offer4,Web,357.757645,Four-Door Car,1
